id,dias_viaje,presupuesto,intereses,origen_turista,idioma,grupo,region_preferida,destino_principal,temporada,instruction,input,output
180,5,bajo,mixto,Estados Unidos,inglés,grupo de amigos,selva,Puerto Maldonado,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Estados Unidos, viaja grupo de amigos, 5 días, presupuesto bajo, intereses: mixto, región preferida: selva, destino: Puerto Maldonado, temporada: lluvia (noviembre-abril), idioma: inglés.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de mixto.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para grupo de amigos: Los tours privados suelen salir más económicos en grupo.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
181,5,medio,gastronomía,Estados Unidos,inglés,pareja,todo el país,Perú Express: Lima + Cusco + Iquitos,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Estados Unidos, viaja pareja, 5 días, presupuesto medio, intereses: gastronomía, región preferida: todo el país, destino: Perú Express: Lima + Cusco + Iquitos, temporada: lluvia (noviembre-abril), idioma: inglés.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de gastronomía.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
182,5,medio,gastronomía,Estados Unidos,inglés,familia con niños,todo el país,Machu Picchu + Lago Titicaca,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Estados Unidos, viaja familia con niños, 5 días, presupuesto medio, intereses: gastronomía, región preferida: todo el país, destino: Machu Picchu + Lago Titicaca, temporada: lluvia (noviembre-abril), idioma: inglés.","Día 1: Llegada a Cusco. Aclimatación, mate de coca, paseo por la Plaza de Armas.
Día 2: City tour Cusco: Sacsayhuamán, Qorikancha y Mercado de San Pedro.
Día 3: Tren a Aguas Calientes. Tarde libre explorando el pueblo.
Día 4: Amanecer en Machu Picchu. Visita guiada a la ciudadela inca.
Día 5: Regreso a Cusco. Visita al Valle Sagrado: Pisac y Ollantaytambo.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
183,5,medio,aventura,Estados Unidos,inglés,solo,selva,Tarapoto,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Estados Unidos, viaja solo, 5 días, presupuesto medio, intereses: aventura, región preferida: selva, destino: Tarapoto, temporada: seca (mayo-octubre), idioma: inglés.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de aventura.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para solo: Únete a tours grupales para conocer otros viajeros.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
184,5,medio,aventura,Estados Unidos,inglés,familia con niños,todo el país,Machu Picchu + Lago Titicaca,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Estados Unidos, viaja familia con niños, 5 días, presupuesto medio, intereses: aventura, región preferida: todo el país, destino: Machu Picchu + Lago Titicaca, temporada: lluvia (noviembre-abril), idioma: inglés.","Día 1: Llegada a Cusco. Aclimatación, mate de coca, paseo por la Plaza de Armas.
Día 2: City tour Cusco: Sacsayhuamán, Qorikancha y Mercado de San Pedro.
Día 3: Tren a Aguas Calientes. Tarde libre explorando el pueblo.
Día 4: Amanecer en Machu Picchu. Visita guiada a la ciudadela inca.
Día 5: Regreso a Cusco. Visita al Valle Sagrado: Pisac y Ollantaytambo.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
185,5,alto,naturaleza,Estados Unidos,inglés,pareja,todo el país,Perú Express: Lima + Cusco + Iquitos,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Estados Unidos, viaja pareja, 5 días, presupuesto alto, intereses: naturaleza, región preferida: todo el país, destino: Perú Express: Lima + Cusco + Iquitos, temporada: seca (mayo-octubre), idioma: inglés.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de naturaleza.

Alojamiento sugerido: hotel boutique 4 estrellas (~$120-180/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
186,5,alto,naturaleza,Estados Unidos,inglés,familia con niños,sierra,Valle Sagrado,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Estados Unidos, viaja familia con niños, 5 días, presupuesto alto, intereses: naturaleza, región preferida: sierra, destino: Valle Sagrado, temporada: seca (mayo-octubre), idioma: inglés.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.
Día 4: Chinchero y talleres de tejido tradicional.
Día 5: Día libre para explorar según intereses de naturaleza.

Alojamiento sugerido: hotel boutique 4 estrellas (~$120-180/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
187,5,alto,aventura,Estados Unidos,inglés,familia con niños,todo el país,Machu Picchu + Lago Titicaca,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Estados Unidos, viaja familia con niños, 5 días, presupuesto alto, intereses: aventura, región preferida: todo el país, destino: Machu Picchu + Lago Titicaca, temporada: seca (mayo-octubre), idioma: inglés.","Día 1: Llegada a Cusco. Aclimatación, mate de coca, paseo por la Plaza de Armas.
Día 2: City tour Cusco: Sacsayhuamán, Qorikancha y Mercado de San Pedro.
Día 3: Tren a Aguas Calientes. Tarde libre explorando el pueblo.
Día 4: Amanecer en Machu Picchu. Visita guiada a la ciudadela inca.
Día 5: Regreso a Cusco. Visita al Valle Sagrado: Pisac y Ollantaytambo.

Alojamiento sugerido: hotel boutique 4 estrellas (~$120-180/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
188,5,alto,aventura,Estados Unidos,inglés,grupo de amigos,sierra,Huaraz,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Estados Unidos, viaja grupo de amigos, 5 días, presupuesto alto, intereses: aventura, región preferida: sierra, destino: Huaraz, temporada: seca (mayo-octubre), idioma: inglés.","Día 1: Llegada a Huaraz. Aclimatación en la ciudad.
Día 2: Laguna 69: trekking de alta montaña.
Día 3: Chavín de Huántar: sitio arqueológico andino.
Día 4: Laguna Churup y Callejón de Huaylas.
Día 5: Día libre para explorar según intereses de aventura.

Alojamiento sugerido: hotel boutique 4 estrellas (~$120-180/noche)
Tip para grupo de amigos: Los tours privados suelen salir más económicos en grupo.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
189,5,lujo,gastronomía,Estados Unidos,inglés,solo,costa,Mancora,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Estados Unidos, viaja solo, 5 días, presupuesto lujo, intereses: gastronomía, región preferida: costa, destino: Mancora, temporada: seca (mayo-octubre), idioma: inglés.","Día 1: Llegada a Máncora. Check-in y playa.
Día 2: Surf y kitesurf en la playa principal.
Día 3: Tour en lancha: avistamiento de tortugas y delfines.
Día 4: Día de relax y gastronomía costera: ceviche, tiradito.
Día 5: Poza de Barro y Las Pocitas. Tarde libre.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para solo: Únete a tours grupales para conocer otros viajeros.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
190,5,lujo,gastronomía,Estados Unidos,inglés,grupo de amigos,todo el país,Machu Picchu + Lago Titicaca,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Estados Unidos, viaja grupo de amigos, 5 días, presupuesto lujo, intereses: gastronomía, región preferida: todo el país, destino: Machu Picchu + Lago Titicaca, temporada: seca (mayo-octubre), idioma: inglés.","Día 1: Llegada a Cusco. Aclimatación, mate de coca, paseo por la Plaza de Armas.
Día 2: City tour Cusco: Sacsayhuamán, Qorikancha y Mercado de San Pedro.
Día 3: Tren a Aguas Calientes. Tarde libre explorando el pueblo.
Día 4: Amanecer en Machu Picchu. Visita guiada a la ciudadela inca.
Día 5: Regreso a Cusco. Visita al Valle Sagrado: Pisac y Ollantaytambo.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para grupo de amigos: Los tours privados suelen salir más económicos en grupo.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
